Contract name,Last trade date,Expiry date,Last price,Bid,Ask,Change,% change,Volume,Open interest,Implied volatility,Type,Strike Price
AAPL200918C00310000,2020-05-22 3:59PM EDT,2020-09-18,27.28,26.6,27.75,0.08,+0.29%,47,"6,698",32.33%,Call,310
AAPL201016C00310000,2020-05-22 3:56PM EDT,2020-10-16,29.4,29.1,30,0.5,+1.73%,234,"1,786",31.95%,Call,310
AAPL201218C00310000,2020-05-22 11:15AM EDT,2020-12-18,34.01,34.5,36.1,-1.66,-4.65%,5,"1,547",33.22%,Call,310
AAPL210115C00310000,2020-05-22 3:59PM EDT,2021-01-15,37,36.4,37.65,0.55,+1.51%,65,"9,096",32.75%,Call,310
AAPL210618C00310000,2020-05-22 3:32PM EDT,2021-06-18,45.17,45.25,46.4,-0.83,-1.80%,7,"1,821",32.34%,Call,310
AAPL210917C00310000,2020-05-22 3:43PM EDT,2021-09-17,49.55,49.1,50.75,-0.27,-0.54%,4,378,32.20%,Call,310
AAPL220121C00310000,2020-05-22 12:35PM EDT,2022-01-21,54.55,54,56.55,-0.45,-0.82%,3,"1,485",32.33%,Call,310
AAPL220617C00310000,2020-05-22 2:15PM EDT,2022-06-17,60.95,59.7,62.65,-0.45,-0.73%,3,"1,508",32.48%,Call,310
AAPL200529P00310000,2020-05-22 3:59PM EDT,2020-05-29,1.38,1.34,1.42,-1.37,-49.82%,"9,855","5,836",28.28%,Put,310
AAPL200605P00310000,2020-05-22 3:59PM EDT,2020-06-05,3.25,3.15,3.4,-1.5,-31.58%,"1,090","3,308",29.41%,Put,310
AAPL200612P00310000,2020-05-22 3:57PM EDT,2020-06-12,4.96,4.7,5.1,-1.24,-20.00%,103,469,30.13%,Put,310
AAPL200619P00310000,2020-05-22 3:59PM EDT,2020-06-19,6.13,6.1,6.3,-1.47,-19.34%,604,"4,903",29.71%,Put,310
AAPL200626P00310000,2020-05-22 3:46PM EDT,2020-06-26,7.59,7.2,7.85,-0.91,-10.71%,142,363,30.74%,Put,310
AAPL200717P00310000,2020-05-22 3:59PM EDT,2020-07-17,10.34,10.2,10.55,-1.86,-15.25%,"1,309","3,835",29.93%,Put,310
AAPL200918P00310000,2020-05-22 3:59PM EDT,2020-09-18,18.7,18.2,19,-1.68,-8.24%,170,"3,254",32.54%,Put,310
AAPL201016P00310000,2020-05-22 3:41PM EDT,2020-10-16,21.61,20.65,21.3,-0.74,-3.31%,21,"1,584",32.20%,Put,310
AAPL201218P00310000,2020-05-22 1:12PM EDT,2020-12-18,27.7,26.6,27.3,-0.25,-0.89%,4,"1,081",33.33%,Put,310
AAPL210115P00310000,2020-05-22 3:58PM EDT,2021-01-15,28.75,28.35,29.15,-0.95,-3.20%,35,"3,718",33.16%,Put,310
AAPL210618P00310000,2020-05-21 10:01AM EDT,2021-06-18,39,37.9,38.8,0,NA,1,942,33.38%,Put,310
AAPL210917P00310000,2020-05-20 2:33PM EDT,2021-09-17,43.6,42.45,43.75,0,NA,6,109,33.57%,Put,310
AAPL220121P00310000,2020-05-22 3:54PM EDT,2022-01-21,48.2,47.45,49.25,-0.8,-1.63%,1,169,33.37%,Put,310
AAPL220617P00310000,2020-05-22 3:53PM EDT,2022-06-17,54.18,52.95,55.8,-1.06,-1.92%,2,366,33.68%,Put,310
AAPL200529C00312500,2020-05-22 3:59PM EDT,2020-05-29,8.3,8,8.45,0.4,+5.06%,"1,423","2,030",28.25%,Call,312.5
AAPL200605C00312500,2020-05-22 3:59PM EDT,2020-06-05,10.5,10.05,10.95,0.45,+4.48%,150,350,30.78%,Call,312.5
AAPL200612C00312500,2020-05-22 3:06PM EDT,2020-06-12,11.7,11.6,12.55,-0.63,-5.11%,37,563,30.52%,Call,312.5
AAPL200626C00312500,2020-05-21 1:13PM EDT,2020-06-26,15.22,14.2,15.3,0,NA,27,153,30.79%,Call,312.5
AAPL200529P00312500,2020-05-22 3:59PM EDT,2020-05-29,1.82,1.80,1.93,-1.63,-47.25%,"4,065","2,398",27.30%,Put,312.5
AAPL200605P00312500,2020-05-22 3:59PM EDT,2020-06-05,3.9,3.85,4.15,-1.55,-28.44%,188,422,28.94%,Put,312.5
AAPL200612P00312500,2020-05-22 3:58PM EDT,2020-06-12,5.55,5.35,5.80,-1.42,-20.37%,640,435,29.25%,Put,312.5
AAPL200626P00312500,2020-05-22 1:21PM EDT,2020-06-26,8.85,7.90,8.70,-0.8,-8.29%,12,55,30.24%,Put,312.5
AAPL200702P00312500,2020-05-21 3:56PM EDT,2020-07-02,10.8,NA,NA,0,NA,NA,NA,0.00%,Put,312.5
AAPL200529C00315000,2020-05-22 3:59PM EDT,2020-05-29,6.4,6.25,6.5,0,NA,"4,245","4,513",26.38%,Call,315
AAPL200605C00315000,2020-05-22 3:59PM EDT,2020-06-05,8.7,8.35,9.2,0.3,+3.57%,814,"1,550",29.69%,Call,315
AAPL200612C00315000,2020-05-22 3:58PM EDT,2020-06-12,10.3,10.05,10.9,0.34,+3.41%,296,654,29.80%,Call,315
AAPL200619C00315000,2020-05-22 3:59PM EDT,2020-06-19,11.87,11.4,12,0.37,+3.22%,"1,013","9,526",28.89%,Call,315
AAPL200626C00315000,2020-05-22 1:48PM EDT,2020-06-26,12.79,12.65,13.1,-0.2,-1.54%,85,635,28.63%,Call,315
AAPL200717C00315000,2020-05-22 3:59PM EDT,2020-07-17,16.2,15.8,16.6,0,NA,851,"5,746",29.70%,Call,315
AAPL200918C00315000,2020-05-22 3:59PM EDT,2020-09-18,24.3,23.6,24.6,0.18,+0.75%,153,"3,297",31.47%,Call,315
AAPL201016C00315000,2020-05-22 1:23PM EDT,2020-10-16,26.55,26.1,27,-0.25,-0.93%,44,808,31.31%,Call,315
AAPL201218C00315000,2020-05-22 3:42PM EDT,2020-12-18,31.55,31.8,32.9,-0.95,-2.92%,276,"1,273",32.38%,Call,315
AAPL210115C00315000,2020-05-22 2:39PM EDT,2021-01-15,34.02,33.6,34.45,0.37,+1.10%,25,290,31.94%,Call,315
AAPL200529P00315000,2020-05-22 3:59PM EDT,2020-05-29,2.57,2.47,2.64,-1.83,-41.59%,"8,835","3,600",26.58%,Put,315
AAPL200605P00315000,2020-05-22 3:59PM EDT,2020-06-05,4.7,4.65,4.95,-1.65,-25.98%,"1,232",870,28.15%,Put,315
AAPL200612P00315000,2020-05-22 3:59PM EDT,2020-06-12,6.35,6.3,6.9,-1.75,-21.60%,393,232,29.43%,Put,315
AAPL200619P00315000,2020-05-22 3:59PM EDT,2020-06-19,7.8,7.75,8,-1.55,-16.58%,674,"4,585",28.57%,Put,315
AAPL200626P00315000,2020-05-22 3:26PM EDT,2020-06-26,9.72,8.8,9.6,-0.6,-5.81%,48,196,29.66%,Put,315
AAPL200717P00315000,2020-05-22 3:59PM EDT,2020-07-17,12,11.9,12.8,-1.85,-13.36%,"1,645","1,836",29.90%,Put,315
AAPL200918P00315000,2020-05-22 3:44PM EDT,2020-09-18,21.1,20.45,21.35,-0.98,-4.44%,97,"1,316",32.38%,Put,315
AAPL201016P00315000,2020-05-22 3:54PM EDT,2020-10-16,23.4,22.7,23.9,-0.9,-3.70%,27,290,32.32%,Put,315
AAPL201218P00315000,2020-05-22 3:54PM EDT,2020-12-18,29.5,28.75,29.7,-0.5,-1.67%,6,907,33.13%,Put,315
AAPL210115P00315000,2020-05-22 12:52PM EDT,2021-01-15,31.8,30.65,31.4,-0.1,-0.31%,15,203,32.80%,Put,315
AAPL200529C00317500,2020-05-22 3:59PM EDT,2020-05-29,4.75,4.6,4.95,-0.2,-4.04%,"6,728","2,515",25.92%,Call,317.5
AAPL200605C00317500,2020-05-22 3:59PM EDT,2020-06-05,7.25,6.9,7.4,0.1,+1.40%,"1,158","1,361",27.89%,Call,317.5
AAPL200612C00317500,2020-05-22 3:59PM EDT,2020-06-12,8.9,8.5,9,0.3,+3.49%,225,"1,294",27.89%,Call,317.5
AAPL200626C00317500,2020-05-22 3:49PM EDT,2020-06-26,11.1,11.1,12.15,-0.15,-1.33%,127,226,29.54%,Call,317.5
AAPL200529P00317500,2020-05-22 3:59PM EDT,2020-05-29,3.35,3.35,3.6,-2.15,-39.09%,"4,750","1,784",26.17%,Put,317.5
AAPL200605P00317500,2020-05-22 3:57PM EDT,2020-06-05,5.8,5.55,6.3,-1.7,-22.67%,403,872,29.11%,Put,317.5
AAPL200612P00317500,2020-05-22 3:59PM EDT,2020-06-12,7.33,7.15,7.85,-1.61,-18.01%,162,327,28.71%,Put,317.5
AAPL200626P00317500,2020-05-22 3:41PM EDT,2020-06-26,10.64,9.75,10.65,-1.16,-9.83%,59,427,29.26%,Put,317.5
AAPL200529C00320000,2020-05-22 3:59PM EDT,2020-05-29,3.4,3.3,3.55,-0.3,-8.11%,"13,248","8,020",24.98%,Call,320
AAPL200605C00320000,2020-05-22 3:59PM EDT,2020-06-05,5.75,5.5,5.85,0,NA,"1,946","1,855",26.57%,Call,320
AAPL200612C00320000,2020-05-22 3:59PM EDT,2020-06-12,7.51,7.15,7.55,0.11,+1.49%,404,"1,281",27.13%,Call,320
AAPL200619C00320000,2020-05-22 3:59PM EDT,2020-06-19,8.55,8.55,9,-0.34,-3.82%,"1,932","24,117",27.54%,Call,320
AAPL200626C00320000,2020-05-22 3:59PM EDT,2020-06-26,10.2,9.75,10.2,0.2,+2.00%,260,628,27.63%,Call,320
AAPL200717C00320000,2020-05-22 3:58PM EDT,2020-07-17,13.23,13.1,13.4,0.03,+0.23%,"3,190","7,583",28.21%,Call,320
AAPL200918C00320000,2020-05-22 3:59PM EDT,2020-09-18,21.3,20.95,22,0,NA,259,"6,216",31.16%,Call,320
AAPL201016C00320000,2020-05-22 3:58PM EDT,2020-10-16,23.8,23.35,24.4,0.2,+0.85%,33,"1,466",31.00%,Call,320
AAPL201218C00320000,2020-05-22 3:35PM EDT,2020-12-18,28.99,29.1,30.1,-0.76,-2.55%,407,"1,342",31.85%,Call,320
AAPL210115C00320000,2020-05-22 3:59PM EDT,2021-01-15,31.55,30.9,31.75,-0.1,-0.32%,341,"14,920",31.53%,Call,320
AAPL210618C00320000,2020-05-22 3:49PM EDT,2021-06-18,40.14,39.7,40.95,-0.83,-2.03%,6,"3,312",31.59%,Call,320
AAPL210917C00320000,2020-05-22 3:49PM EDT,2021-09-17,44.5,44.05,46,-0.23,-0.51%,25,738,31.95%,Call,320
AAPL220121C00320000,2020-05-22 3:01PM EDT,2022-01-21,50,49.1,50.9,-0.45,-0.89%,12,"1,955",31.48%,Call,320
AAPL220617C00320000,2020-05-22 3:37PM EDT,2022-06-17,55.93,55.3,57.8,-1.18,-2.07%,7,"1,161",32.11%,Call,320
AAPL200529P00320000,2020-05-22 3:59PM EDT,2020-05-29,4.65,4.5,4.8,-2.05,-30.60%,"5,503","3,684",25.84%,Put,320
AAPL200605P00320000,2020-05-22 3:59PM EDT,2020-06-05,6.8,6.7,7.35,-1.85,-21.39%,476,"3,069",28.20%,Put,320
AAPL200612P00320000,2020-05-22 3:54PM EDT,2020-06-12,8.85,8.35,8.95,-1.07,-10.79%,134,"2,288",28.11%,Put,320
AAPL200619P00320000,2020-05-22 3:59PM EDT,2020-06-19,9.8,9.65,10.5,-1.8,-15.52%,"1,061","5,281",28.68%,Put,320
AAPL200626P00320000,2020-05-22 3:53PM EDT,2020-06-26,11.55,10.85,11.65,-1.25,-9.77%,16,128,28.52%,Put,320
AAPL200717P00320000,2020-05-22 3:45PM EDT,2020-07-17,14.55,13.9,14.4,-1.43,-8.95%,439,"3,103",27.99%,Put,320
AAPL200918P00320000,2020-05-22 3:58PM EDT,2020-09-18,22.8,22.6,23.05,-1.8,-7.32%,112,"2,014",31.09%,Put,320
AAPL201016P00320000,2020-05-22 3:54PM EDT,2020-10-16,25.59,24.85,25.7,-0.96,-3.62%,65,396,31.25%,Put,320
AAPL201218P00320000,2020-05-22 1:12PM EDT,2020-12-18,32.22,30.9,32.3,0.07,+0.22%,4,"1,121",33.01%,Put,320
AAPL210115P00320000,2020-05-22 2:10PM EDT,2021-01-15,33.45,32.95,33.7,-0.84,-2.45%,69,"3,810",32.38%,Put,320
AAPL210618P00320000,2020-05-20 2:05PM EDT,2021-06-18,44.15,42.65,43.6,0,NA,40,743,32.80%,Put,320
AAPL210917P00320000,2020-05-22 9:30AM EDT,2021-09-17,49.5,47.35,48.7,0.15,+0.30%,5,212,33.09%,Put,320
AAPL220121P00320000,2020-05-21 11:41AM EDT,2022-01-21,54.38,52.3,54.3,0,NA,1,232,32.94%,Put,320
AAPL220617P00320000,2020-05-21 3:04PM EDT,2022-06-17,59.99,58.05,61.9,0,NA,2,274,33.82%,Put,320
AAPL200529C00322500,2020-05-22 3:59PM EDT,2020-05-29,2.39,2.26,2.45,-0.26,-9.81%,"5,694","2,581",24.38%,Call,322.5
AAPL200605C00322500,2020-05-22 3:59PM EDT,2020-06-05,4.5,4.3,5.05,-0.1,-2.17%,239,733,27.75%,Call,322.5
AAPL200612C00322500,2020-05-22 3:52PM EDT,2020-06-12,5.8,5.9,6.7,-0.65,-10.08%,82,264,27.99%,Call,322.5
AAPL200626C00322500,2020-05-22 3:58PM EDT,2020-06-26,8.7,8.35,9.4,-0.25,-2.79%,48,393,28.46%,Call,322.5
AAPL200529P00322500,2020-05-22 3:59PM EDT,2020-05-29,5.95,5.85,6.2,-1.95,-24.68%,266,534,25.29%,Put,322.5
AAPL200605P00322500,2020-05-22 3:59PM EDT,2020-06-05,8.06,8,8.4,-1.56,-16.22%,85,151,26.65%,Put,322.5
AAPL200612P00322500,2020-05-22 3:45PM EDT,2020-06-12,10.2,9.5,10.2,-0.95,-8.52%,29,49,27.63%,Put,322.5
AAPL200626P00322500,2020-05-22 3:20PM EDT,2020-06-26,13,12,12.85,-0.65,-4.76%,2,17,28.06%,Put,322.5
AAPL200529C00325000,2020-05-22 3:59PM EDT,2020-05-29,1.55,1.5,1.62,-0.35,-18.42%,"7,702","9,023",23.95%,Call,325
AAPL200605C00325000,2020-05-22 3:59PM EDT,2020-06-05,3.6,3.3,3.6,-0.2,-5.26%,"1,017","1,706",25.50%,Call,325
AAPL200612C00325000,2020-05-22 3:59PM EDT,2020-06-12,5.05,4.8,5.2,-0.2,-3.81%,396,844,26.22%,Call,325
AAPL200619C00325000,2020-05-22 3:59PM EDT,2020-06-19,6.39,6.05,6.4,-0.01,-0.16%,730,"20,463",26.14%,Call,325
AAPL200626C00325000,2020-05-22 3:42PM EDT,2020-06-26,7.09,7.15,7.95,-0.45,-5.97%,51,579,27.37%,Call,325
AAPL200717C00325000,2020-05-22 3:59PM EDT,2020-07-17,10.55,10.25,10.75,-0.15,-1.40%,"1,321","13,335",27.26%,Call,325
AAPL200918C00325000,2020-05-22 3:48PM EDT,2020-09-18,18.25,18.15,18.75,-0.1,-0.54%,99,"2,839",29.70%,Call,325
AAPL201016C00325000,2020-05-22 3:56PM EDT,2020-10-16,21,20.75,21.45,-0.21,-0.99%,38,"1,181",30.06%,Call,325
AAPL201218C00325000,2020-05-22 3:38PM EDT,2020-12-18,26.4,26.4,27.65,-0.55,-2.04%,13,929,31.56%,Call,325
AAPL210115C00325000,2020-05-22 2:07PM EDT,2021-01-15,28.7,28.4,29.5,-0.3,-1.03%,49,132,31.44%,Call,325
AAPL200529P00325000,2020-05-22 3:59PM EDT,2020-05-29,7.5,7.55,7.9,-2.5,-25.00%,"1,680",349,25.20%,Put,325
AAPL200605P00325000,2020-05-22 3:39PM EDT,2020-06-05,10.45,9.45,9.9,-1.2,-10.30%,93,244,26.35%,Put,325
AAPL200612P00325000,2020-05-22 3:27PM EDT,2020-06-12,12,10.9,11.5,-0.65,-5.14%,18,93,26.89%,Put,325
AAPL200619P00325000,2020-05-22 3:56PM EDT,2020-06-19,12.7,12.1,13.05,-1.5,-10.56%,393,"2,568",27.75%,Put,325
AAPL200626P00325000,2020-05-22 3:43PM EDT,2020-06-26,14.18,13.25,14.1,-0.34,-2.34%,30,82,27.49%,Put,325
AAPL200717P00325000,2020-05-22 3:58PM EDT,2020-07-17,16.5,16.3,16.75,-1.18,-6.67%,26,"1,940",27.05%,Put,325
AAPL200918P00325000,2020-05-22 3:59PM EDT,2020-09-18,25,24.6,25.35,-1.38,-5.23%,20,"1,144",30.39%,Put,325
AAPL201016P00325000,2020-05-21 1:32PM EDT,2020-10-16,28.88,27.25,28.15,0,NA,2,161,30.81%,Put,325
AAPL201218P00325000,2020-05-22 10:08AM EDT,2020-12-18,35.3,33.45,34.45,0.6,+1.73%,1,205,32.30%,Put,325
AAPL210115P00325000,2020-05-22 12:07PM EDT,2021-01-15,36.6,35.2,36.2,-0.6,-1.61%,10,25,32.04%,Put,325
AAPL200529C00330000,2020-05-22 3:59PM EDT,2020-05-29,0.66,0.62,0.66,-0.26,-28.26%,"9,307","9,836",23.91%,Call,330
AAPL200605C00330000,2020-05-22 4:00PM EDT,2020-06-05,2.02,1.79,2.02,-0.24,-10.62%,"1,147","2,778",24.61%,Call,330
AAPL200612C00330000,2020-05-22 3:59PM EDT,2020-06-12,3.3,3,3.5,-0.15,-4.35%,353,"1,891",25.86%,Call,330
AAPL200619C00330000,2020-05-22 3:59PM EDT,2020-06-19,4.05,4.05,4.4,-0.45,-10.00%,"3,868","16,010",25.20%,Call,330
AAPL200626C00330000,2020-05-22 3:59PM EDT,2020-06-26,5.5,5.1,5.9,-0.03,-0.54%,109,889,26.68%,Call,330
AAPL200717C00330000,2020-05-22 3:59PM EDT,2020-07-17,8.25,8,8.4,0,NA,896,"6,260",26.32%,Call,330
AAPL200918C00330000,2020-05-22 3:59PM EDT,2020-09-18,16.2,15.7,16.4,0.23,+1.44%,96,"6,790",29.25%,Call,330
AAPL201016C00330000,2020-05-22 1:53PM EDT,2020-10-16,18.31,18.3,19.65,-0.44,-2.35%,19,"4,720",30.35%,Call,330
AAPL201218C00330000,2020-05-22 1:24PM EDT,2020-12-18,24.4,24.15,25.15,-0.19,-0.77%,10,"1,453",31.09%,Call,330
AAPL210115C00330000,2020-05-22 3:36PM EDT,2021-01-15,26.1,25.95,26.9,-0.1,-0.38%,958,"11,199",30.90%,Call,330
AAPL210618C00330000,2020-05-22 2:34PM EDT,2021-06-18,35.5,34.95,36.2,-0.15,-0.42%,2,"1,759",31.12%,Call,330
AAPL210917C00330000,2020-05-22 3:53PM EDT,2021-09-17,39.9,39.5,41.45,-0.75,-1.85%,3,585,31.63%,Call,330
AAPL220121C00330000,2020-05-22 3:59PM EDT,2022-01-21,45.6,44.5,46.55,0.6,+1.33%,2,"1,677",31.28%,Call,330
AAPL220617C00330000,2020-05-22 11:02AM EDT,2022-06-17,51.18,50.9,53.6,-0.57,-1.10%,1,"2,460",31.96%,Call,330
AAPL200529P00330000,2020-05-22 3:54PM EDT,2020-05-29,12.2,11.55,12.3,-1.85,-13.17%,274,70,29.22%,Put,330
AAPL200605P00330000,2020-05-22 12:54PM EDT,2020-06-05,14.28,12.75,13.95,0.63,+4.62%,3,17,28.85%,Put,330
AAPL200612P00330000,2020-05-21 10:44AM EDT,2020-06-12,15.75,13.85,14.65,0,NA,1,44,26.02%,Put,330
AAPL200619P00330000,2020-05-22 3:39PM EDT,2020-06-19,16.25,15.1,16.2,-0.95,-5.52%,65,"4,298",27.41%,Put,330
AAPL200626P00330000,2020-05-22 9:36AM EDT,2020-06-26,18.7,16.05,17.2,1.3,+7.47%,20,44,27.21%,Put,330
AAPL200717P00330000,2020-05-22 3:59PM EDT,2020-07-17,19.25,18.95,20,-1.45,-7.00%,21,"1,987",27.36%,Put,330
AAPL200918P00330000,2020-05-22 3:36PM EDT,2020-09-18,28.25,27.3,28.2,-0.71,-2.45%,654,411,30.22%,Put,330
AAPL201016P00330000,2020-05-22 2:37PM EDT,2020-10-16,30.65,29.8,30.7,-1.75,-5.40%,1,62,30.29%,Put,330
AAPL201218P00330000,2020-05-21 11:17AM EDT,2020-12-18,38.35,35.8,37,0,NA,4,130,31.88%,Put,330
AAPL210115P00330000,2020-05-22 10:06AM EDT,2021-01-15,39.48,37.9,38.7,-0.57,-1.42%,5,"3,483",31.59%,Put,330
AAPL210618P00330000,2020-05-21 2:28PM EDT,2021-06-18,49.25,47.75,48.8,0,NA,1,404,32.28%,Put,330
AAPL210917P00330000,2020-05-21 1:41PM EDT,2021-09-17,54,52.45,54.05,0,NA,2,234,32.68%,Put,330
AAPL220121P00330000,2020-05-18 3:45PM EDT,2022-01-21,61.52,57.6,59.55,0,NA,15,187,32.47%,Put,330
AAPL220617P00330000,2020-05-20 11:07AM EDT,2022-06-17,66.01,63.7,67.45,0,NA,3,234,33.51%,Put,330
AAPL200529C00335000,2020-05-22 3:59PM EDT,2020-05-29,0.25,0.22,0.26,-0.17,-40.48%,"4,972","6,936",24.56%,Call,335
AAPL200605C00335000,2020-05-22 3:59PM EDT,2020-06-05,1.11,0.92,1.28,-0.22,-16.54%,474,"1,642",25.70%,Call,335
AAPL200612C00335000,2020-05-22 3:59PM EDT,2020-06-12,2.04,1.74,2.1,-0.17,-7.69%,142,"1,199",24.84%,Call,335
AAPL200619C00335000,2020-05-22 3:59PM EDT,2020-06-19,2.9,2.7,2.94,-0.15,-4.92%,"1,526","6,076",24.62%,Call,335
AAPL200626C00335000,2020-05-22 3:56PM EDT,2020-06-26,3.64,3.45,4.25,-0.5,-12.08%,113,870,26.07%,Call,335
AAPL200717C00335000,2020-05-22 3:59PM EDT,2020-07-17,6.35,6,7,-0.05,-0.78%,"1,513","4,447",26.80%,Call,335
AAPL200918C00335000,2020-05-22 3:46PM EDT,2020-09-18,13.61,13.5,14.05,-0.56,-3.95%,17,"1,921",28.53%,Call,335
AAPL201016C00335000,2020-05-22 3:50PM EDT,2020-10-16,16.51,16,17.35,-0.49,-2.88%,28,302,29.83%,Call,335
AAPL201218C00335000,2020-05-22 11:12AM EDT,2020-12-18,21.8,21.8,22.8,-1.4,-6.03%,5,364,30.64%,Call,335
AAPL210115C00335000,2020-05-22 2:49PM EDT,2021-01-15,23.8,23.7,24.35,-0.2,-0.83%,78,"1,585",30.29%,Call,335
AAPL200529P00335000,2020-05-22 2:10PM EDT,2020-05-29,16.83,15.85,17,-0.47,-2.72%,6,139,33.67%,Put,335
AAPL200605P00335000,2020-05-22 3:55PM EDT,2020-06-05,17.58,16.35,17.9,-1.82,-9.38%,14,6,28.98%,Put,335
AAPL200612P00335000,2020-05-22 3:06PM EDT,2020-06-12,18.54,17.55,18.5,-1.55,-7.72%,1,5,26.19%,Put,335
AAPL200619P00335000,2020-05-21 12:54PM EDT,2020-06-19,20.6,18.5,19.15,0,NA,38,127,24.99%,Put,335
AAPL200626P00335000,2020-05-22 1:24PM EDT,2020-06-26,20.3,19.25,20.45,-10.7,-34.52%,12,22,26.36%,Put,335
AAPL200717P00335000,2020-05-22 3:58PM EDT,2020-07-17,22.2,22,22.5,-0.68,-2.97%,12,328,25.45%,Put,335
AAPL200918P00335000,2020-05-22 12:40PM EDT,2020-09-18,31.27,30.05,30.95,0.52,+1.69%,3,96,29.66%,Put,335
AAPL201016P00335000,2020-05-21 10:32AM EDT,2020-10-16,34.2,32.3,33.4,0,NA,6,56,29.77%,Put,335
AAPL201218P00335000,2020-05-21 11:17AM EDT,2020-12-18,41.1,38.5,39.7,0,NA,6,110,31.48%,Put,335
AAPL210115P00335000,2020-05-22 10:09AM EDT,2021-01-15,42.3,40.6,41.4,-0.2,-0.47%,1,27,31.23%,Put,335
AAPL200529C00340000,2020-05-22 3:59PM EDT,2020-05-29,0.12,0.12,0.13,-0.09,-42.86%,"1,393","4,866",26.56%,Call,340
AAPL200605C00340000,2020-05-22 3:59PM EDT,2020-06-05,0.57,0.55,0.6,-0.2,-25.97%,353,"1,696",24.76%,Call,340
AAPL200612C00340000,2020-05-22 3:59PM EDT,2020-06-12,1.2,1.15,1.25,-0.15,-11.11%,146,501,24.49%,Call,340
AAPL200619C00340000,2020-05-22 3:59PM EDT,2020-06-19,1.82,1.63,1.9,-0.18,-9.00%,"1,058","8,814",24.21%,Call,340
AAPL200626C00340000,2020-05-22 3:56PM EDT,2020-06-26,2.44,2.28,2.74,-0.66,-21.29%,25,809,24.74%,Call,340
AAPL200717C00340000,2020-05-22 3:59PM EDT,2020-07-17,4.65,4.4,4.75,-0.2,-4.12%,"1,112","6,933",24.69%,Call,340
AAPL200918C00340000,2020-05-22 3:59PM EDT,2020-09-18,11.9,11.45,12,0.15,+1.28%,163,"5,162",27.97%,Call,340
AAPL201016C00340000,2020-05-22 1:57PM EDT,2020-10-16,13.95,13.95,14.55,-0.1,-0.71%,61,"1,000",28.46%,Call,340
AAPL201218C00340000,2020-05-22 2:37PM EDT,2020-12-18,19.95,19.65,20.45,-0.5,-2.44%,23,"1,740",30.06%,Call,340
AAPL210115C00340000,2020-05-22 3:27PM EDT,2021-01-15,21.6,21.5,22.15,-0.45,-2.04%,9,"7,316",29.90%,Call,340
AAPL210618C00340000,2020-05-22 12:38PM EDT,2021-06-18,30.95,30.55,31.65,-0.26,-0.83%,14,"1,176",30.52%,Call,340
AAPL210917C00340000,2020-05-21 10:13AM EDT,2021-09-17,36.59,35.3,36.9,0,NA,13,400,31.08%,Call,340
AAPL220121C00340000,2020-05-22 3:41PM EDT,2022-01-21,40.66,40.2,41.75,-0.79,-1.91%,6,987,30.63%,Call,340
AAPL220617C00340000,2020-05-22 11:03AM EDT,2022-06-17,47.3,46.7,49.6,-0.92,-1.91%,2,912,31.78%,Call,340
AAPL200529P00340000,2020-05-22 1:59PM EDT,2020-05-29,22.21,20.7,21.8,-0.79,-3.43%,12,99,37.77%,Put,340
AAPL200605P00340000,2020-05-22 2:12PM EDT,2020-06-05,22.2,20.9,22.35,-1.4,-5.93%,5,14,30.31%,Put,340
AAPL200612P00340000,2020-05-22 12:36PM EDT,2020-06-12,23.5,21.7,23.35,0.78,+3.43%,2,5,29.87%,Put,340
AAPL200619P00340000,2020-05-22 11:36AM EDT,2020-06-19,24.4,22.6,23.8,0.1,+0.41%,37,562,27.58%,Put,340
AAPL200626P00340000,2020-05-21 3:45PM EDT,2020-06-26,25,22.95,24.5,0,NA,5,5,27.01%,Put,340
AAPL200717P00340000,2020-05-22 3:59PM EDT,2020-07-17,25.62,25.3,25.95,-0.93,-3.50%,11,382,24.92%,Put,340
AAPL200918P00340000,2020-05-21 12:07PM EDT,2020-09-18,34.72,33,34.25,0,NA,15,288,29.64%,Put,340
AAPL201016P00340000,2020-05-21 10:27AM EDT,2020-10-16,36.25,35.3,36.7,0,NA,12,108,29.81%,Put,340
AAPL201218P00340000,2020-05-14 2:21PM EDT,2020-12-18,52.44,41.3,42.55,0,NA,8,453,31.12%,Put,340
AAPL210115P00340000,2020-05-19 3:55PM EDT,2021-01-15,47.62,43.15,44.25,0,NA,1,"1,121",30.90%,Put,340
AAPL210618P00340000,2020-05-21 3:21PM EDT,2021-06-18,54.9,53.3,54.45,0,NA,3,132,31.84%,Put,340
AAPL210917P00340000,2020-05-21 3:57PM EDT,2021-09-17,60.5,57.95,59.8,0,NA,3,66,32.34%,Put,340
AAPL220121P00340000,2020-05-18 3:43PM EDT,2022-01-21,66.95,63.2,65.2,0,NA,6,458,32.09%,Put,340
AAPL220617P00340000,2020-05-12 11:01AM EDT,2022-06-17,69.95,69.25,73.25,0,NA,1,38,33.21%,Put,340
AAPL200529C00345000,2020-05-22 3:59PM EDT,2020-05-29,0.06,0.06,0.07,-0.06,-50.00%,453,"5,015",28.61%,Call,345
AAPL200605C00345000,2020-05-22 3:59PM EDT,2020-06-05,0.33,0.22,0.34,-0.13,-28.26%,79,"1,166",25.49%,Call,345
AAPL200612C00345000,2020-05-22 3:50PM EDT,2020-06-12,0.65,0.57,0.93,-0.26,-28.57%,12,416,25.98%,Call,345
